fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met,expected_admit_rate,admit_rate_residual,peer_cohort_students,peer_ag_completers,peer_applicants,peer_admits,peer_enrollees,is_universitywide,is_campus,has_characteristics
2015,Universitywide,52605,41690624136693,SEQUOIA HIGH SCHOOL,Redwood City,San Mateo,Sequoia Union High,94062-1378,37.48606,-122.23739,False,171,95,44,0.5555555555555556,0.4631578947368421,3.890320513,3.942372881,3.965,5,,14,,32,,,38,8,,24,,68,,,62,,,9,,12,,,18,High Schools (Public),uc_directory_atp,,,,,,412.0,73.5,28.0,46.0,145.0,22.0,62.0,2135.0,890.0,0.4168618266978923,,,,,,,,,,,,True,False,True
2015,Universitywide,53100,43694274337903,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95121-1845,37.304331,-121.80831,False,146,77,43,0.5273972602739726,0.5584415584415584,3.820977011,3.927185185,4.043770492,,,66,3,4,,,,,,118,5,13,,,5,,,38,,,,,,High Schools (Public),uc_directory_atp,,,,,,494.0,80.0,37.0,80.0,251.0,13.0,14.0,2465.0,1035.0,0.4198782961460446,,,,,,,,,,,,True,False,True
2015,Universitywide,52238,01612590137943,SKYLINE HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94619-2425,37.797495,-122.1636,False,85,50,39,0.5882352941176471,0.78,3.849008264,3.989690722,4.076538462,6,,25,,13,,,5,17,,36,,23,,,7,4,,22,,10,,,3,High Schools (Public),uc_directory_atp,,,,,,273.0,72.9,31.0,30.0,116.0,4.0,18.0,1845.0,1438.0,0.7794037940379404,,,,,,,,,,,,True,False,True
2015,Universitywide,53390,49709534937256,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Sonoma Valley Unified,95476-7413,38.282925,-122.4591,False,52,39,21,0.75,0.5384615384615384,3.809661017,3.895576923,3.993846154,,,,,17,,,20,,,,,24,,,25,,,,,10,,,10,High Schools (Public),uc_directory_atp,,,,,,269.0,67.3,18.0,38.0,94.0,8.0,23.0,1312.0,652.0,0.4969512195121951,,,,,,,,,,,,True,False,True
2015,Universitywide,53415,41690704137279,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,South San Francisco Unified,94080-4425,37.648473,-122.42752,False,44,20,13,0.4545454545454545,0.65,3.62625,3.803055556,3.958888889,,,16,,,,,,,,30,,9,,,,,,12,,,,,,High Schools (Public),uc_directory_atp,,,,,,275.0,76.7,13.0,45.0,125.0,19.0,9.0,1403.0,593.0,0.4226657163221667,,,,,,,,,,,,True,False,True
2015,Universitywide,53878,41690620112722,SUMMIT PREPARATORY CHARTER HIG,Redwood City,San Mateo,Sequoia Union High,94063-3105,37.486454,-122.21044,True,51,31,13,0.6078431372549019,0.4193548387096774,3.922142857,3.946764706,4.130714286,,,7,,11,,,8,,,8,,22,,,13,,,4,,6,,,,High Schools (Public),uc_directory_atp,,,,,,83.0,77.1,11.0,18.0,12.0,7.0,16.0,388.0,183.0,0.4716494845360824,,,,,,,,,,,,True,False,True
2015,Universitywide,54621,,SUMMIT PUBLIC SCHOOL-RAINIER,San Jose,Santa Clara,,,,,,20,13,5,0.65,0.3846153846153846,,,,,,6,,4,,,3,,,6,,8,,,5,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False
2015,Universitywide,54620,43104390123794,SUMMIT PUBLIC SCHOOL-TAHOMA,San Jose,Santa Clara,Santa Clara County Office of Education,95123-2048,37.252798,-121.81957,True,35,27,10,0.7714285714285715,0.3703703703703703,4.051296296,4.07,4.12,,,11,,11,,,,,,13,,16,,,,,,,,8,,,,High Schools (Public),name_city,,,,,,74.0,86.5,8.0,26.0,10.0,10.0,10.0,326.0,154.0,0.4723926380368098,,,,,,,,,,,,True,False,True
2015,Universitywide,51975,21654822133692,TAMALPAIS HIGH SCHOOL,Mill Valley,Marin,Tamalpais Union High,94941-2926,37.891296,-122.52724,False,136,80,27,0.5882352941176471,0.3375,3.998892989,4.070703518,4.168142857,,,7,,3,,,64,,,13,,5,,,106,,,,,,,,21,High Schools (Public),uc_directory_atp,,,,,,274.0,75.5,18.0,23.0,61.0,13.0,92.0,1321.0,105.0,0.0794852384557153,,,,,,,,,,,,True,False,True
2015,Universitywide,51396,21654822130078,TAMISCAL HIGH SCHOOL,Larkspur,Marin,Tamalpais Union High,94939-0605,37.938158,-122.53109,False,10,8,,0.8,,3.8024,3.923333333,,,,,,,,,4,,,,,,,,5,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,41.0,65.9,1.0,4.0,11.0,1.0,10.0,123.0,10.0,0.08130081300813,,,,,,,,,,,,True,False,True
2015,Universitywide,53849,49738824930384,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,Cotati-Rohnert Park Unified,94928-3613,38.334687,-122.69957,False,28,12,7,0.4285714285714285,0.5833333333333334,3.954705882,4.0028,4.010909091,,,4,,,,,6,,,7,,,,,16,,,3,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,54.0,77.8,6.0,8.0,24.0,1.0,3.0,313.0,32.0,0.1022364217252396,,,,,,,,,,,,True,False,True
2015,Universitywide,51152,01611920138339,TENNYSON HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94544-4099,37.642546,-122.06596,False,45,30,19,0.6666666666666666,0.6333333333333333,3.655333333,3.786,3.866363636,5,,9,,15,,,,12,,10,,21,,,,3,,6,,9,,,,High Schools (Public),uc_directory_atp,,,,,,240.0,65.4,15.0,36.0,98.0,4.0,4.0,1324.0,1078.0,0.8141993957703928,,,,,,,,,,,,True,False,True
2015,Universitywide,53231,21654662134005,TERRA LINDA HIGH SCHOOL,San Rafael,Marin,San Rafael City High,94903-3523,37.999249,-122.55111,False,79,38,19,0.4810126582278481,0.5,3.95880597,4.022135922,4.088536585,,,8,,7,,,22,,,17,,14,,,43,,,5,,5,,,9,High Schools (Public),uc_directory_atp,,,,,,229.0,79.5,12.0,36.0,84.0,17.0,33.0,1096.0,304.0,0.2773722627737226,,,,,,,,,,,,True,False,True
2015,Universitywide,50721,41689244137535,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Jefferson Union High,94044-3615,37.592477,-122.47565,False,46,29,24,0.6304347826086957,0.8275862068965517,3.85375,3.9775,4.090769231,,,12,,5,,,11,,,17,,9,,,17,,,9,,5,,,9,High Schools (Public),uc_directory_atp,,,,,,236.0,78.4,19.0,28.0,113.0,5.0,20.0,1037.0,195.0,0.1880424300867888,,,,,,,,,,,,True,False,True
2015,Universitywide,53066,38684783830403,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,San Francisco Unified,94124-1931,37.735717,-122.40188,False,42,20,13,0.4761904761904761,0.65,3.689473684,3.848571429,4.09,,,20,,,,,,,,40,,,,,,,,13,,,,,,High Schools (Public),uc_directory_atp,,,,,,105.0,74.3,11.0,23.0,42.0,1.0,1.0,450.0,382.0,0.8488888888888889,,,,,,,,,,,,True,False,True
2015,Universitywide,53510,21733612134310,TOMALES HIGH SCHOOL,Tomales,Marin,Shoreline Unified,94971-0198,38.24727,-122.89507,False,8,7,,0.875,,3.684285714,,,,,,,,,,5,,,,,,,,5,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,50.0,78.0,1.0,10.0,24.0,1.0,3.0,171.0,110.0,0.6432748538011696,,,,,,,,,,,,True,False,True
2015,Universitywide,54245,43104390113431,UNIVERSITY PREP ACADEMY,San Jose,Santa Clara,Santa Clara County Office of Education,95125-2005,37.292255,-121.87392,True,49,26,14,0.5306122448979592,0.5384615384615384,3.742073171,3.888852459,3.970714286,,,14,,5,,,4,7,,20,,13,,,8,,,9,,,,,3,High Schools (Public),fuzzy_name_city,,,,,,70.0,74.3,10.0,18.0,9.0,6.0,9.0,573.0,89.0,0.1553228621291448,,,,,,,,,,,,True,False,True
2015,Universitywide,53595,48705734837803,VACAVILLE HIGH SCHOOL,Vacaville,Solano,Vacaville Unified,95688-3829,38.358831,-121.99316,False,89,50,37,0.5617977528089888,0.74,3.983037975,4.052131148,4.136875,,,12,,8,,,26,,,13,,26,,,41,,,8,,7,,,19,High Schools (Public),uc_directory_atp,,,,,,485.0,69.9,33.0,68.0,188.0,8.0,42.0,2005.0,577.0,0.2877805486284289,,,,,,,,,,,,True,False,True
2015,Universitywide,53610,48705814838504,VALLEJO HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94590-3368,38.113666,-122.24472,False,28,12,8,0.4285714285714285,0.6666666666666666,3.725714286,3.891428571,4.078333333,4,,6,,,,,,9,,14,,5,,,,3,,4,,,,,,High Schools (Public),uc_directory_atp,,,,,,320.0,52.2,8.0,25.0,122.0,6.0,6.0,1792.0,1375.0,0.7672991071428571,,,,,,,,,,,,True,False,True
2015,Universitywide,53533,48705654838801,VANDEN HIGH SCHOOL,Fairfield,Solano,Travis Unified,94533-6513,38.283235,-121.96929,False,66,41,31,0.6212121212121212,0.7560975609756098,3.84875,4.001730769,4.113333333,3,,17,,8,,,11,9,,21,,16,,,16,3,,13,,8,,,5,High Schools (Public),uc_directory_atp,,,,,,322.0,71.7,30.0,35.0,138.0,6.0,22.0,1633.0,434.0,0.2657685241886099,,,,,,,,,,,,True,False,True
2015,Universitywide,53224,07618040730218,VENTURE SCHOOL,San Ramon,Contra Costa,San Ramon Valley Unified,94582-2901,37.767191,-121.90383,False,7,3,,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,111.0,49.5,0.0,6.0,39.0,4.0,6.0,214.0,9.0,0.0420560747663551,,,,,,,,,,,,True,False,True
2015,Universitywide,52088,28662662830016,VINTAGE HIGH SCHOOL,Napa,Napa,Napa Valley Unified,94558-2420,38.334039,-122.30566,False,72,37,24,0.5138888888888888,0.6486486486486487,3.924027778,3.998727273,4.050869565,,,5,,12,,,16,,,6,,32,,,26,,,4,,8,,,10,High Schools (Public),uc_directory_atp,,,,,,368.0,74.5,24.0,34.0,177.0,12.0,27.0,1808.0,658.0,0.3639380530973451,,,,,,,,,,,,True,False,True
2015,Universitywide,50972,01611760138693,WASHINGTON HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94536-6031,37.552082,-121.99484,False,149,94,51,0.6308724832214765,0.5425531914893617,3.849837838,3.871779141,4.008,,,66,7,6,,,12,7,,92,8,16,5,,21,,,38,3,3,,,5,High Schools (Public),uc_directory_atp,,,,,,428.0,78.5,43.0,61.0,180.0,22.0,30.0,1833.0,388.0,0.2116748499727223,,,,,,,,,,,,True,False,True
2015,Universitywide,53103,43694014338505,WESTMONT HIGH SCHOOL,Campbell,Santa Clara,Campbell Union High,95008-5725,37.270126,-121.98595,False,86,46,26,0.5348837209302325,0.5652173913043478,3.902080537,3.962212389,4.056326531,,,17,,3,,,22,,,26,,9,,,41,,,9,,,,,13,High Schools (Public),uc_directory_atp,,,,,,313.0,68.1,21.0,33.0,112.0,11.0,36.0,1537.0,350.0,0.2277163305139883,,,,,,,,,,,,True,False,True
2015,Universitywide,50723,41689244137790,WESTMOOR HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94015-3843,37.683475,-122.48473,False,75,44,30,0.5866666666666667,0.6818181818181818,3.850425532,3.972361111,4.009302326,,,38,,3,,,,,,65,,6,,,,,,26,,,,,,High Schools (Public),uc_directory_atp,,,,,,384.0,81.3,27.0,51.0,215.0,13.0,6.0,1690.0,628.0,0.3715976331360947,,,,,,,,,,,,True,False,True
2015,Universitywide,53597,48705734830089,WILL C WOOD HIGH SCHOOL,Vacaville,Solano,Vacaville Unified,95687-5735,38.346124,-121.97474,False,39,24,13,0.6153846153846154,0.5416666666666666,3.798392857,3.912790698,4.07,,,5,,7,,,9,,,7,,11,,,14,,,3,,5,,,3,High Schools (Public),uc_directory_atp,,,,,,357.0,55.2,11.0,34.0,128.0,8.0,16.0,1695.0,602.0,0.3551622418879056,,,,,,,,,,,,True,False,True
2015,Universitywide,53107,43694274335428,WILLIAM C OVERFELT HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95122-1712,37.330593,-121.82838,False,46,32,19,0.6956521739130435,0.59375,3.735,3.815952381,4.013571429,,,17,,14,,,,,,20,,23,,,,,,11,,7,,,,High Schools (Public),uc_directory_atp,,,,,,256.0,66.4,14.0,38.0,114.0,1.0,3.0,1455.0,1254.0,0.8618556701030928,,,,,,,,,,,,True,False,True
2015,Universitywide,53105,43696664338950,WILLOW GLEN HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95125-3502,37.291588,-121.8964,False,85,39,14,0.4588235294117647,0.358974358974359,3.958372093,4.034895833,4.123913043,,,9,,7,,,21,5,,16,,23,,,36,,,6,,,,,6,High Schools (Public),uc_directory_atp,,,,,,348.0,69.3,11.0,55.0,129.0,18.0,28.0,1660.0,582.0,0.3506024096385542,,,,,,,,,,,,True,False,True
2015,Universitywide,53787,49753584930228,WINDSOR HIGH SCHOOL,Windsor,Sonoma,Windsor Unified,95492-9511,38.542964,-122.81687,False,59,39,17,0.6610169491525424,0.4358974358974359,3.882439024,4.053050847,4.108846154,,,6,,16,,,15,,,8,,22,,,26,,,4,,5,,,8,High Schools (Public),uc_directory_atp,,,,,,344.0,72.4,14.0,53.0,147.0,4.0,31.0,1689.0,625.0,0.3700414446417999,,,,,,,,,,,,True,False,True
2015,Universitywide,53808,41690624138053,WOODSIDE HIGH SCHOOL,Woodside,San Mateo,Sequoia Union High,94062-2306,37.442647,-122.23064,False,107,63,36,0.5887850467289719,0.5714285714285714,3.955722892,4.033902439,4.121521739,,,10,,21,,,27,,,12,,49,,,36,,,6,,12,,,16,High Schools (Public),uc_directory_atp,,,,,,344.0,68.3,31.0,52.0,107.0,19.0,26.0,1815.0,779.0,0.4292011019283746,,,,,,,,,,,,True,False,True
2015,Universitywide,53113,43694274330015,YERBA BUENA HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95122-3730,37.320791,-121.84831,False,73,48,32,0.6575342465753424,0.6666666666666666,3.945423729,4.020510204,4.198372093,,,40,,7,,,,,,55,,17,,,,,,28,,4,,,,High Schools (Public),uc_directory_atp,,,,,,342.0,66.7,26.0,50.0,145.0,1.0,6.0,1782.0,1390.0,0.7800224466891134,,,,,,,,,,,,True,False,True
2015,Universitywide,50663,07617540737809,YGNACIO VALLEY HIGH SCHOOL,Concord,Contra Costa,Mt. Diablo Unified,94518-2899,37.936674,-122.02325,False,27,12,8,0.4444444444444444,0.6666666666666666,3.57,3.855714286,3.972222222,,,,,8,,,,,,7,,16,,,,,,,,4,,,,High Schools (Public),uc_directory_atp,,,,,,237.0,55.7,7.0,12.0,102.0,3.0,8.0,1134.0,857.0,0.7557319223985891,,,,,,,,,,,,True,False,True
2016,Berkeley,52910,38684783833241,ABRAHAM LINCOLN HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94116-1723,37.747259,-122.48132,False,121,13,8,0.1074380165289256,0.6153846153846154,3.9753,4.203939394,4.183913043,,,8,,,,,,,,106,,7,,,,,,6,,,,,,High Schools (Public),uc_directory_atp,,,,,,476.0,88.7,105.0,109.0,189.0,10.0,9.0,2046.0,1060.0,0.5180840664711632,2611.5,2624.3,67.0,51.0,,,,,,,,False,True,True
2016,Berkeley,53075,43696664333795,ABRAHAM LINCOLN HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95126-2002,37.329212,-121.92388,False,41,4,3,0.0975609756097561,0.75,3.968928571,4.31625,,,,,,,,,,,,8,,19,,,10,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,377.0,74.5,34.0,65.0,160.0,7.0,15.0,1903.0,1061.0,0.557540725170783,2609.8,2571.9,64.0,31.0,,,,,,,,False,True,True
2016,Berkeley,54439,,ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,,,,,,10,,,,,3.913846154,,,,,,,,,,,,,9,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False
2016,Berkeley,51315,07616300730283,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Acalanes Union High,94549-2623,37.904313,-122.09906,False,94,24,12,0.2553191489361702,0.5,4.03503937,4.226666667,4.206666667,,,9,,,,,12,,,30,5,8,,,48,,,7,,,,,4,High Schools (Public),uc_directory_atp,,,,,,332.0,89.2,67.0,37.0,48.0,18.0,126.0,1423.0,45.0,0.0316233309908643,2666.8,2684.0,82.0,74.0,,,,,,,,False,True,True
2016,Berkeley,54660,43694270125617,ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95133-1703,37.366747,-121.85791,True,6,,,,,3.721538462,,,,,,,,,,,,,,,6,,,,,,,,,,,,High Schools (Public),name_city,,,,,,63.0,74.6,6.0,14.0,25.0,1.0,1.0,267.0,256.0,0.9588014981273408,2551.8,2544.1,39.0,20.0,,,,,,,,False,True,True
2016,Berkeley,53276,43696744338802,ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Santa Clara Unified,95051-1153,37.366875,-121.98578,False,40,9,4,0.225,0.4444444444444444,3.94970297,,,,,7,,,,,,,,28,,,,,7,,,4,,,,,,High Schools (Public),uc_directory_atp,,,,,,432.0,74.5,43.0,51.0,164.0,23.0,41.0,1977.0,823.0,0.4162873039959535,2631.0,2598.4,69.0,42.0,,,,,,,,False,True,True
2016,Berkeley,54176,01612596113807,AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,,,,,,18,8,8,0.4444444444444444,1.0,3.875609756,,,,,8,,,,,,,,17,,,,,,,,8,,,,,,,uc_directory_atp,,,,,,,,,,,,,131.0,110.0,0.8396946564885496,,,,,,,,,,,,False,True,True
2016,Berkeley,50011,01611190130609,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,Alameda Unified,94501-1851,37.779051,-122.28703,True,15,4,4,0.2666666666666666,1.0,3.862,,,,,,,,,,,,,8,,,,,5,,,,,,,,,K-12 Schools (Public),uc_directory_atp,,,,,,52.0,80.8,17.0,4.0,12.0,1.0,8.0,379.0,42.0,0.1108179419525065,2693.7,2638.0,88.0,57.0,,,,,,,,False,True,True
2016,Berkeley,50005,01611190130229,ALAMEDA HIGH SCHOOL,Alameda,Alameda,Alameda Unified,94501-4406,37.764958,-122.24593,False,97,21,11,0.2164948453608247,0.5238095238095238,4.066941176,4.2828,4.251666667,,,9,,5,,,4,,,67,5,8,,,12,,,4,,,,,3,High Schools (Public),uc_directory_atp,,,,,,362.0,80.7,85.0,50.0,107.0,15.0,35.0,1718.0,312.0,0.1816065192083818,2639.7,2628.3,73.0,56.0,,,,,,,,False,True,True
2016,Berkeley,50029,01611190106401,ALAMEDA SCIENCE & TECHNICAL INST,Alameda,Alameda,Alameda Unified,94501-2109,37.780753,-122.2793,False,22,6,6,0.2727272727272727,1.0,4.071904762,4.268571429,4.263333333,,,4,,,,,,,,17,,,,,,,,4,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,38.0,94.7,19.0,6.0,9.0,1.0,1.0,175.0,53.0,0.3028571428571429,2702.4,2730.3,97.0,92.0,,,,,,,,False,True,True
2016,Berkeley,50035,01611270130450,ALBANY HIGH SCHOOL,Albany,Alameda,Albany City Unified,94706-1422,37.896661,-122.29257,False,91,21,12,0.2307692307692307,0.5714285714285714,3.961633987,4.169230769,4.123333333,,,10,,3,,,5,6,,48,,9,,,23,,,8,,,,,,High Schools (Public),uc_directory_atp,,,,,,283.0,80.2,47.0,30.0,86.0,10.0,54.0,1210.0,206.0,0.1702479338842975,2642.0,2672.2,71.0,63.0,,,,,,,,False,True,True
2016,Berkeley,51915,07617390730549,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,Martinez Unified,94553-3139,38.002496,-122.13371,False,16,3,,0.1875,,4.136190476,,,,,,,,,,,,,6,,,,,8,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,254.0,76.0,17.0,28.0,126.0,5.0,17.0,1179.0,331.0,0.280746395250212,2617.6,2605.8,64.0,46.0,,,,,,,,False,True,True
2016,Berkeley,52495,01751010130583,AMADOR VALLEY HIGH SCHOOL,Pleasanton,Alameda,Pleasanton Unified,94566-6176,37.668296,-121.87327,False,194,67,46,0.345360824742268,0.6865671641791045,3.92641196,4.235238095,4.239230769,,,47,4,4,,,11,,,117,11,9,,,53,,,30,3,,,,10,High Schools (Public),uc_directory_atp,,,,,,623.0,86.5,124.0,93.0,143.0,31.0,148.0,2628.0,157.0,0.0597412480974124,2712.0,2710.3,93.0,78.0,,,,,,,,False,True,True
2016,Berkeley,54406,28662660121087,AMERICAN CANYON HIGH SCHOOL,American Canyon,Napa,Napa Valley Unified,94503-1279,38.166264,-122.2406,False,39,4,,0.1025641025641025,,3.852131148,4.18375,,,,4,,,,,,,,24,,8,,,,,,,,,,,,High Schools (Public),name_city,,,,,,352.0,77.6,31.0,45.0,171.0,10.0,16.0,1582.0,576.0,0.3640960809102402,2613.8,2551.8,66.0,23.0,,,,,,,,False,True,True
2016,Berkeley,50974,01611760130062,AMERICAN HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94536-3511,37.563645,-122.01747,False,135,31,19,0.2296296296296296,0.6129032258064516,4.011436782,4.1752,4.149,,,27,,,,,,5,,102,5,9,5,,8,,,16,,,,,,High Schools (Public),uc_directory_atp,,,,,,427.0,83.4,91.0,63.0,161.0,17.0,24.0,2093.0,457.0,0.2183468705207835,2651.8,2647.1,78.0,58.0,,,,,,,,False,True,True
2016,Berkeley,53345,49706074930400,ANALY HIGH SCHOOL,Sebastopol,Sonoma,West Sonoma County Union High,95472-3401,38.406988,-122.82646,False,34,10,9,0.2941176470588235,0.9,4.014545455,,,,,,,,,,8,,,,,,,,24,,,,,,,,8,High Schools (Public),uc_directory_atp,,,,,,317.0,73.8,30.0,30.0,150.0,5.0,19.0,1273.0,206.0,0.1618224666142969,2652.2,2632.8,77.0,51.0,,,,,,,,False,True,True
2016,Berkeley,53077,43694274332995,ANDREW P HILL HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95111-1332,37.291923,-121.83173,False,35,8,3,0.2285714285714285,0.375,3.99,4.114,,,,8,,,,,,,,28,,7,,,,,,3,,,,,,High Schools (Public),uc_directory_atp,,,,,,365.0,73.2,41.0,29.0,186.0,7.0,4.0,1934.0,1226.0,0.6339193381592554,2562.6,2554.5,44.0,28.0,,,,,,,,False,True,True
2016,Berkeley,50919,48705404830170,ANGELO RODRIGUEZ HIGH SCHOOL,Fairfield,Solano,Fairfield-Suisun Unified,94534-9527,38.197706,-122.14461,False,31,5,,0.1612903225806451,,4.064210526,4.32,,,,,,,,,3,5,,9,,9,,,6,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,421.0,74.8,24.0,56.0,198.0,7.0,30.0,1820.0,587.0,0.3225274725274725,2626.7,2572.3,72.0,30.0,,,,,,,,False,True,True
2016,Berkeley,53906,43695830102368,ANN SOBRATO HIGH SCHOOL,Morgan Hill,Santa Clara,Morgan Hill Unified,95037-2641,37.158768,-121.66775,False,39,6,4,0.1538461538461538,0.6666666666666666,4.023170732,4.252857143,,,,4,,,,,,,,15,,11,,,10,,,3,,,,,,High Schools (Public),uc_directory_atp,,,,,,314.0,80.3,32.0,57.0,118.0,14.0,31.0,1477.0,458.0,0.3100880162491536,2654.8,2619.0,76.0,51.0,,,,,,,,False,True,True
2016,Berkeley,50115,07616480730861,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,Antioch Unified,94509-1576,38.006279,-121.81595,False,18,,,,,3.672222222,,,,,,,,,,,,,,,11,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,306.0,57.8,9.0,25.0,126.0,6.0,11.0,1798.0,1275.0,0.7091212458286985,2566.9,2505.4,49.0,14.0,,,,,,,,False,True,True
2016,Berkeley,53163,41690474130217,ARAGON HIGH SCHOOL,San Mateo,San Mateo,San Mateo Union High,94402-3357,37.549921,-122.33038,False,90,25,17,0.2777777777777778,0.68,4.002639594,4.198148148,4.13625,,,17,,,,,7,,,57,,,,,24,,,10,,,,,6,High Schools (Public),uc_directory_atp,,,,,,345.0,84.1,58.0,46.0,110.0,21.0,55.0,1473.0,198.0,0.1344195519348268,2680.7,2666.0,86.0,61.0,,,,,,,,False,True,True
2016,Berkeley,52770,21654822131340,ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,Tamalpais Union High,94960-1800,37.984157,-122.57197,False,56,10,3,0.1785714285714285,0.3,4.026666667,4.204444444,4.22,,,,,,,,8,,,,,,,,43,,,,,,,,3,High Schools (Public),uc_directory_atp,,,,,,220.0,83.6,26.0,22.0,50.0,13.0,73.0,1077.0,73.0,0.0677808727948003,2657.7,2656.1,78.0,64.0,,,,,,,,False,True,True
2016,Berkeley,54258,01612590115238,ARISE HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-2940,37.776162,-122.22506,True,13,,,,,3.708,,,,,,,,,,,,,,,13,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,53.0,64.2,7.0,12.0,11.0,3.0,1.0,263.0,246.0,0.935361216730038,2505.5,2491.6,21.0,6.0,,,,,,,,False,True,True
2016,Berkeley,50910,48705404830451,ARMIJO HIGH SCHOOL,Fairfield,Solano,Fairfield-Suisun Unified,94533-5541,38.250617,-122.03907,False,57,11,3,0.1929824561403508,0.2727272727272727,3.914074074,,,,,7,,,,,,,,25,,21,,,8,,,3,,,,,,High Schools (Public),uc_directory_atp,,,,,,516.0,64.3,53.0,46.0,209.0,6.0,18.0,2391.0,1349.0,0.5641990798828942,2605.6,2570.3,59.0,33.0,,,,,,,,False,True,True
2016,Berkeley,53125,01613090130849,ARROYO HIGH SCHOOL,San Lorenzo,Alameda,San Lorenzo Unified,94580-1407,37.68081,-122.13836,False,49,5,3,0.1020408163265306,0.6,3.957840909,4.235,4.224444444,,,4,,,,,,,,32,,12,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,407.0,76.9,48.0,82.0,167.0,11.0,5.0,1839.0,923.0,0.5019032082653616,2551.4,2565.1,47.0,30.0,,,,,,,,False,True,True
2016,Berkeley,54257,,ASPIRE EAST PALO ALTO PHOENIX,East Palo Alto,San Mateo,,,,,,6,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False
2016,Berkeley,54260,,ASPIRE GOLDEN STATE COLLG PREP ACAD,Oakland,Alameda,,,,,,18,4,4,0.2222222222222222,1.0,3.514117647,,,,,,,,,,,,,,,13,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False
